X,Y,Z,Category
1.305834486829108,0.7233394609687654,0.9161163915405357,C0
1.5185444515209858,0.7354288744166544,1.2312488958193324,C0
1.4387446841302276,0.49208150566771786,1.1950431979608964,C0
1.0508743259012285,0.5359188944285244,0.962145161700516,C0
0.8266053231649491,0.4090244491667173,1.0892468370383028,C0
1.2160900016383365,0.7380263234610241,1.0748973357400582,C0
0.6506902534830497,0.7817253237019529,0.8143986186642519,C0
1.2816115615172632,0.6057230264498119,0.7699160147688973,C0
1.1514718720144463,0.7752420717251055,1.040173402308251,C0
1.2760217306228923,0.4035535012036889,0.9364434082438453,C0
1.3093571647102382,0.5250255041075951,1.120905239214879,C0
0.986079444496616,1.0053280224962768,0.9847527472473221,C0
1.032284581525091,0.7850592263487473,1.1283371843887808,C0
1.4305718952832274,0.9722090623753423,0.7168195381066993,C0
1.150638796187825,0.29251248447545447,1.291202726176996,C0
1.073026306830266,0.45666192898106045,1.1899003982454046,C0
1.1188290987529967,0.5890709116430833,1.1266369702780445,C0
0.8969227770224661,0.7468893996603925,0.8719876196410694,C0
0.7544654503264079,0.5771654629813813,0.5392874342166742,C0
0.6566934499618291,0.8640359583627338,1.0008669519377764,C0
0.9681633471574794,0.9426563923812618,0.9553940713383935,C0
0.9704440181793936,0.8412200076634755,1.1975776096482371,C0
0.9992328692448186,0.8940199301119214,1.2378376170892424,C0
0.9602549545421544,0.9489587417016374,1.1788718405854597,C0
1.073354402919763,0.5919517027161396,0.4822999170733568,C0
0.5777096513457651,0.3061520894861635,0.9971353198694548,C0
0.74765445715188,0.9922084101171113,0.8956609389100062,C0
0.7663330977852932,0.7901723258248883,1.0858547665781224,C0
1.0347913726272184,0.7277257472433859,1.1133702665026546,C0
0.8728290933300104,0.9519741449645547,0.9599988321162838,C0
1.1287393134868353,0.4598277647197572,1.1814718960764858,C0
0.6986480941366208,0.539724804885162,0.8649199710031639,C0
1.199768374896974,0.8731643328314233,0.7285268929938962,C0
0.9765458523215982,0.730911556951332,0.8104651107676332,C0
0.6806317631793315,1.2267883844028367,0.9013170482276432,C0
0.4700837948542503,0.8234850145291628,0.5702776304232688,C0
0.8507457092460936,0.5100750119003493,0.8612785833585451,C0
0.7093036571643226,1.1377569573730637,0.8159677232164464,C0
0.8971039179887379,1.428908560283236,0.8242255409998436,C0
0.7161643767824336,0.8277323387712054,0.8307268367899601,C0
0.578109826470768,0.6850687498419425,0.6631970813114194,C0
0.8847570496847216,1.1476600072535343,0.8235687519801027,C0
0.7457960551968317,1.1286664538537374,0.8568088866870402,C0
0.366784142121839,0.8142056907170464,0.9405146729766491,C0
0.5648604550387945,0.8797510166042696,0.6322450774488236,C0
0.5844844057387907,0.8002184445689394,0.7295124496225641,C0
0.5572059470160405,0.7151962943541007,0.6373712531145114,C0
0.6864135403911841,1.0390521952313339,0.4342542484448121,C0
0.42904612767968453,0.6035613756583682,0.6708322669649525,C0
0.5404191763395619,0.6888832290571821,0.309031271321913,C0
0.37765941668896347,0.8853846122320964,0.7855589931051659,C0
0.3812961306787144,0.7102393453603196,0.8169002904558402,C0
0.2815338911388172,0.8047677530917045,0.4700458037209634,C0
0.5975835339053526,1.2601359015282936,0.44230898100704297,C0
0.6063780034315995,0.9434350196126466,0.4494706127907846,C0
0.34371634868693507,1.3101020697112657,0.17963942870192645,C0
0.5098474876295481,0.7809286104588644,0.6417791395000266,C0
0.503195106447587,1.249429351279601,0.6536379740215917,C0
0.3764163355115288,1.066078779262573,0.4750291772012115,C0
0.2513345671018288,0.7745981989696954,0.719803873490893,C0
0.5159705017394257,1.019018126962304,0.39504022080469575,C0
0.2754290006583457,1.1033420473969615,0.2874684256017778,C0
0.4569276989777227,0.9703759227844777,0.44124073748829595,C0
-0.012447218,0.8440889413276433,0.45300306463621914,C0
0.19784247611811026,1.2595934664014448,0.2710550236313831,C0
-0.08362235,1.1653229697414393,0.4625046535294717,C0
0.18240245201960748,1.0560678423311414,0.5836702540944527,C0
0.11804678334260572,0.9985468807050026,0.3910750475594303,C0
0.14551683951702293,1.1399861190066307,0.3630215296138709,C0
-0.295009631,0.9384535632601967,-0.071945529,C0
-0.193777654,1.1149780361632455,0.21202823340066215,C0
0.2068239831897004,1.0018077497514406,0.11320212400818126,C0
-0.376794815,0.8167761986785259,0.23312506111600537,C0
0.09588397863407334,0.6798913212650675,0.32758715191693943,C0
0.4179758635635664,1.0636283545770817,0.08581468722146922,C0
-0.1978601,0.821391041122887,-0.35571077,C0
0.21908862081542124,0.9624365540227583,-0.031917996,C0
-0.386656595,0.8936084382904378,-0.188525271,C0
-0.189947158,0.9825979226767203,0.20783137626026404,C0
0.09492957292253701,1.3356038645288517,-0.247832578,C0
0.12235640179673346,0.9308124671224505,-0.061909164,C0
0.1528008226103288,0.7533727180873638,-0.146285855,C0
-0.113600426,1.0898261152784445,0.04226158425871776,C0
-0.277657036,1.1920451637039258,-0.141125322,C0
-0.326811961,0.889310605930497,-0.214436023,C0
-0.222523266,0.9956928786379511,-0.349970433,C0
-0.236411299,1.1307531609733301,0.08575427897609134,C0
-0.168490666,1.271283778707326,-0.125542671,C0
-0.016658624,0.7957712616912529,-0.360623134,C0
-0.467066866,1.0804745510071854,0.1268541671639869,C0
-0.010641898,0.9655032974289035,0.15477447232538893,C0
-0.337103438,0.8763913253998676,-0.178475284,C0
-0.425262342,1.1807461528054046,-0.57764377,C0
-0.478419853,0.6682809335329212,-0.252714674,C0
-0.080943303,0.7892077255744095,-0.378646107,C0
-0.450095463,0.7080506192043017,-0.690608845,C0
-0.663359607,0.8629920065872557,-0.536426161,C0
-0.261474648,0.8981236541137794,-0.367002429,C0
-0.633556174,0.7736511491935958,-0.269606105,C0
-0.108172408,0.5613912732814779,-0.307061281,C0
-0.484656392,1.1876004716808077,-0.520888539,C0
-0.238693836,0.817497556885195,-0.406477351,C0
-0.510204004,0.9671184956758297,-0.602207181,C0
-0.430668399,0.9276960265292622,-0.575305837,C0
-0.753974231,0.8867152657855512,-0.466558278,C0
-0.42698806,1.0972957085456445,-0.622353594,C0
-0.755964308,0.9678088233456097,-0.6268702,C0
-0.721366559,0.7807571925191126,-0.711132983,C0
-0.53304644,1.124279555411395,-0.658298297,C0
-0.142048411,0.9230749932826882,-0.449660108,C0
0.06727858482539051,0.9262924499020557,-1.066477753,C0
-0.648095362,0.7324680940868628,-0.787163622,C0
-0.443516383,1.0685286283729658,-0.722326051,C0
-0.921567659,0.8987245372910355,-0.62159529,C0
-0.858456938,0.7994513845992417,-1.011488885,C0
-0.809074784,0.9667944329440018,-0.796525737,C0
-0.584633237,0.9357061414239883,-1.172972857,C0
-0.336085037,0.9518187220649726,-0.743085731,C0
-0.770386664,0.8590414689305667,-0.856929582,C0
-0.575620076,0.7232642010071413,-0.880905728,C0
-0.538444246,1.107137081482445,-0.528533655,C0
-0.732820007,0.32926251926502614,-0.837858865,C0
-0.54571661,0.8619627039202744,-0.929144625,C0
-1.199675487,1.0779338112040981,-0.728197082,C0
-0.870353883,0.7919177124822669,-0.922612022,C0
-0.974105083,0.9152125907925834,-0.821405186,C0
-0.855584482,0.9609519720254146,-1.167454051,C0
-0.742693745,0.8181961795889323,-0.945024388,C0
-0.886901109,0.6621098214016333,-0.905901777,C0
-0.789506302,0.7043417194650038,-1.142019356,C0
-0.904985414,0.7124754943798405,-0.874967989,C0
-1.053915671,0.54816826272052,-0.846997131,C0
-1.04355899,0.22309424776497977,-0.960531391,C0
-0.939354877,1.0218139540522442,-1.236771035,C0
-0.961912902,0.5647134985250406,-0.832088891,C0
-1.058329106,0.32647469159245335,-1.05429829,C0
-1.099530534,0.4776642453424472,-0.626123299,C0
-0.993807547,0.41786291623944904,-1.26923353,C0
-0.5790582,0.5873200776900643,-0.838458355,C0
-0.962958965,0.2075960902859474,-1.04177601,C0
-0.846056696,0.15128686615331055,-1.207682592,C0
-1.212215003,0.6013556177096542,-1.277085558,C0
-1.248013095,0.7117765461625584,-0.938043559,C0
-1.153154559,0.9789493507368009,-0.912465387,C0
-0.868716496,0.9134726879864994,-0.998437392,C0
-1.137807361,0.5262875165737038,-1.095395591,C0
-1.160349288,0.7469667646601327,-0.610578362,C0
-1.198355644,0.4451104047444389,-0.945601003,C0
-1.150069848,0.6755406320746012,-1.217427904,C0
-1.369949706,0.9060885256787525,-1.138332608,C0
-1.26683489,0.45563264777845236,-0.858691308,C0
-1.079989874,0.3531705270780535,-1.038114592,C0
-1.468587637,0.8746224352087371,-0.79033256,C0
-1.204484808,1.2197507730846064,-0.771821333,C0
-1.301096062,0.9122688652929369,-0.861675782,C0
-1.151603009,0.16114684700434034,-1.058799058,C0
-1.192997681,0.7460891480502844,-0.939785712,C0
-1.581814035,0.3124737595675197,-1.087733056,C0
-1.385725925,0.4572885024440736,-0.628581041,C0
-1.362020924,0.6499803255909511,-0.90963464,C0
-1.06084142,0.673753352054049,-1.201270197,C0
-1.361484766,0.8057520051675041,-0.965720725,C0
-1.080254974,0.9017834251285675,-0.73967971,C0
-1.343996087,0.77341349478235,-1.217012257,C0
-1.620848941,0.582820453859905,-0.833996679,C0
-1.287234597,0.09458409630661152,-0.756550182,C0
-1.418265663,0.5781248835297916,-1.084656223,C0
-1.324093716,0.40981161997273613,-0.88653828,C0
-1.351675502,0.33006789641415424,-0.672231657,C0
-1.703769259,0.3182773157114416,-0.497028137,C0
-1.755914783,0.832632631400587,-0.97935641,C0
-1.549921102,0.3642002061676942,-0.767526244,C0
-1.570287055,0.3668543176107651,-0.662514441,C0
-1.573256527,0.43453116477577003,-0.808844695,C0
-1.50059489,0.3998815450146643,-0.699537053,C0
-1.404011569,0.5912968715452225,-0.609771535,C0
-1.603114941,0.2899962262003478,-0.477731114,C0
-1.598607678,-0.089593947,-0.402875262,C0
-1.465187639,0.01601118543762725,-0.311823756,C0
-1.679223329,0.6686454438475103,-0.612129409,C0
-1.457826285,0.40276243011356616,-0.390998454,C0
-1.525922353,0.38072253371967957,-0.584208641,C0
-1.182916596,0.4077433825887764,-0.537261411,C0
-1.451600837,0.3012003887334084,-0.377647478,C0
-1.670934636,-0.031460582,-0.310185821,C0
-1.455154432,0.3489356556371327,-0.288907887,C0
-1.373819477,0.03129317188532427,-0.3015265,C0
-1.484276091,0.2736888648441589,-0.067963889,C0
-1.623050057,-0.224426549,-0.442696888,C0
-1.612956011,-0.060307871,-0.653129118,C0
-1.679077987,0.11114122918406444,-0.289815452,C0
-1.720709681,0.27303515707400977,-0.198659462,C0
-1.43545174,0.30582937844137104,0.22515564725248927,C0
-1.509622245,0.40798753137489696,-0.163994518,C0
-1.368243537,0.1469025466799095,-0.505421202,C0
-1.152496183,0.21547832007795278,-0.075070047,C0
-1.709999787,0.2914220487009558,-0.265097193,C0
-1.147936537,0.08769438184009726,-0.440788854,C0
-1.51776737,0.09508283755345992,-0.253078884,C0
-1.574792445,0.16723472571768913,-0.016160172,C0
-1.478018719,-0.092458235,-0.186802525,C0
-1.58890356,0.1825370735685687,0.09522998050234334,C0
-1.526358666,-0.16471339,0.28007679682020525,C0
-1.335531449,-0.133583543,0.1870066089827722,C0
-1.251268284,0.19771661449882794,-0.038348374,C0
-1.585394105,-0.146999094,0.07820042907309649,C0
-1.429004449,-0.303347719,-0.068320467,C0
-1.540106473,0.0004403363728312376,0.3434370961471056,C0
-1.429463035,-0.314221777,0.6193932425829629,C0
-1.585389687,-0.214353508,0.2576211608904594,C0
-1.419840742,-0.362116512,0.3562474970112328,C0
-1.519831491,0.16142742268571253,0.34094856080777447,C0
-1.435508522,-0.107946812,0.31286360820381454,C0
-1.382064237,-0.13712187,0.4345549414541284,C0
-1.43801532,-0.088123394,0.2923816143595393,C0
-1.221872947,-0.167359005,0.11491429542138895,C0
-1.321223524,-0.206481477,0.37793753419801396,C0
-1.635706444,0.0201633096172196,0.4418282115947553,C0
-1.73096691,0.18212259172018364,0.6352836980507779,C0
-1.473998997,-0.043621064,0.28838559859320456,C0
-1.280815405,-0.251729906,0.40666333550061856,C0
-1.724260943,-0.060344666,0.20325924693531644,C0
-1.294333461,-0.021463004,0.6188882699689102,C0
-1.657434365,-0.241564336,0.23935541933935395,C0
-1.714579493,-0.438245271,0.6840979350755689,C0
-1.231790826,-0.506709189,0.572108083985608,C0
-1.723684058,-0.503518666,0.4468050330244556,C0
-1.356928422,0.12213126932700052,0.4159149426395418,C0
-1.325196858,-0.247206365,0.8725645919388965,C0
-1.302591615,-0.360011455,0.6686170684507596,C0
-1.490352518,-0.260260373,0.6104538867744018,C0
-1.424871546,-0.133726323,0.662922344089887,C0
-1.295354775,-0.351523551,0.6841253041885514,C0
-1.278385164,-0.763209225,0.4669896421811073,C0
-1.382742884,0.09705076892562015,0.8108286825602194,C0
-1.575060113,-0.222827347,0.5408749631044891,C0
-1.192908724,-0.315071844,0.821483733432029,C0
-1.371909207,-0.627723513,0.5274768057044027,C0
-1.259605185,-0.680143512,0.6767503938959887,C0
-1.044942771,-0.606121248,0.8441543730527686,C0
-1.029743324,-0.501287642,0.9180105239084513,C0
-1.335563864,-0.566974072,0.9189755765368232,C0
-1.451510878,-0.342980794,0.6571218795233891,C0
-1.548619355,-0.572497321,1.024897932377336,C0
-1.503607358,-0.551464324,0.9055913683303132,C0
-1.078972077,-0.546534156,1.0989298814219985,C0
-1.089799966,-0.271350396,1.0694404007362173,C0
-1.069272572,-0.172881735,0.8905858320215857,C0
-1.334475335,-0.814789599,0.813228187473722,C0
-1.076517576,-0.692453219,1.0996912719278307,C0
-0.988434947,-0.751007888,0.9314387142719531,C0
-1.288760544,-0.730472788,0.7122342759921702,C0
-1.615794557,-0.595854933,1.4204080357026863,C0
-1.306493189,-0.513271729,0.8809840072834643,C0
-1.222769363,-0.538115024,0.8411992962948144,C0
-1.09947667,-0.565158124,1.160279018897447,C0
-1.077298899,-0.573384615,0.9276614067044258,C0
-1.128717696,-0.977500931,1.175301735900522,C0
-1.627703405,-0.535549407,1.2052022869430397,C0
-1.372376619,-0.567373843,1.2873564994860998,C0
-1.259789908,-0.338048355,1.2512651673654926,C0
-1.277161567,-0.686854975,0.9653406152158444,C0
-0.977510827,-0.614873676,1.2347563867510112,C0
-0.989622835,-0.588612235,1.0836234120907553,C0
-0.949350777,-0.651633099,0.967568911786065,C0
-0.755252524,-0.719350897,0.9383346445591916,C0
-0.919457174,-0.840552289,0.7509821753217016,C0
-1.095135945,-0.291589442,1.2316459695733815,C0
-0.703252318,-0.642457098,1.1575725422956407,C0
-0.594450016,-0.317289785,1.1282943034155573,C0
-0.891084363,-0.928472128,0.6067884367873928,C0
-1.210437644,-0.816751508,0.8733235934671638,C0
-0.779711381,-0.768074297,0.7322436439225783,C0
-1.300466321,-0.918653048,0.7868643745259813,C0
-0.837262119,-0.807572346,0.5785173988624077,C0
-0.800012859,-0.737317453,0.6583557581821844,C0
-0.972104617,-0.948946741,0.7686742885985539,C0
-0.973585251,-0.862793678,0.6718685500985209,C0
-0.341697236,-0.445596913,0.9774007426342737,C0
-0.769564455,-0.941204249,1.0108732955996718,C0
-0.496305011,-0.966942434,0.5114636335085487,C0
-0.87084485,-0.680331738,1.0570381291857625,C0
-0.58146328,-0.751994888,1.2991341112128507,C0
-0.779742697,-0.660958084,0.9474211332831068,C0
-0.742097016,-0.792635748,1.1275790765930491,C0
-0.773694969,-0.662029811,0.7208357505693618,C0
-0.68926349,-0.718818681,1.019974831503324,C0
-0.629259754,-0.533121406,0.9505991293433095,C0
-0.689106113,-1.057950324,0.659964673268868,C0
-0.633365709,-1.201926153,0.7788016181344326,C0
-0.519145541,-0.859469342,0.6235639333706164,C0
-0.665573874,-0.648102856,0.7308788947738316,C0
-0.725154617,-1.111130718,0.6199199698296733,C0
-0.651561104,-1.02544576,0.7277377515707625,C0
-0.751099949,-0.656104976,0.9093337264773702,C0
-1.13508213,-1.302077033,0.5015144939737735,C0
-0.875284639,-0.942346669,0.4240995191125446,C0
-0.613562226,-1.48037788,0.6159665252568514,C0
-0.080926224,-0.843002514,0.8789156258697424,C0
-0.199959089,-1.224235012,0.5443597339290271,C0
-0.036107083,-1.367584973,0.6250072146815789,C0
-0.500751867,-0.897948627,0.31965727301574004,C0
-0.394577906,-1.213211582,0.2354124343153372,C0
-0.146142912,-0.663850081,0.5932556495639713,C0
-0.249353713,-0.801554297,0.4118754541404123,C0
-0.081896087,-0.959155356,0.12477380023091861,C0
-0.503726246,-0.879184945,0.01926356805356394,C0
-0.554652921,-1.114652691,0.5423548637043087,C0
-0.284138613,-0.632483555,0.16700958246258152,C0
-0.367159837,-1.07228101,0.6694727302206914,C0
-0.598830078,-1.150942595,0.5088247913629147,C0
-0.352643246,-0.900678518,0.298682953370847,C0
-0.337447258,-0.8457121,0.4915040422284235,C0
0.01959107650730449,-1.186120622,0.32509248315266065,C0
-0.156696801,-0.887625269,0.8477412296680917,C0
-0.094049141,-0.715732711,-0.004310081,C0
-0.170000842,-1.049581038,0.031173533589654412,C0
-0.487449613,-0.635186789,0.23799055899592336,C0
0.1761580051659066,-0.867481283,0.4829061026418764,C0
-0.171763798,-1.440490179,0.36651620843572597,C0
0.3393671339752468,-1.017596212,0.041447028574952735,C0
-0.339037925,-1.147539893,0.033779439399836866,C0
-0.113633361,-0.788739777,0.1028049140013762,C0
-0.148779712,-0.98138554,-0.147793051,C0
-0.170752252,-0.98574517,0.17636157633377875,C0
0.19168946364377956,-0.954751409,0.22907760008878233,C0
0.056391511541915754,-0.654237551,0.32611923370258367,C0
-0.051636416,-0.925491859,-0.168887403,C0
0.01930992145178098,-1.127406023,-0.242324063,C0
-0.016088323,-0.948789735,0.5373538440456289,C0
-0.14130913,-1.022610823,-0.03210667,C0
-0.067990109,-1.023019328,0.03862604195028481,C0
0.4621332049121065,-0.769677162,-0.123398842,C0
0.08546676278012016,-1.241952181,-0.290964739,C0
-0.060035137,-1.018804484,-0.158122345,C0
0.37461120041662804,-1.022415568,-0.346807714,C0
0.3976350875240491,-1.346058108,-0.227172069,C0
0.07919435144806916,-0.88337395,-0.125364563,C0
0.16250973088718818,-0.924007532,-0.442098459,C0
0.19053044624143473,-0.845927304,-0.260217052,C0
0.43463342674644656,-0.799647118,-0.260585717,C0
0.4696441824488443,-0.683068797,-1.015617124,C0
0.18011655608467703,-0.85062817,-0.607760131,C0
0.452280872357251,-1.175154059,-0.343813275,C0
-0.023972621,-0.858486003,-0.306285298,C0
0.23861419908002796,-1.30470427,-0.539195329,C0
0.42804921092622944,-1.180463193,-0.300499386,C0
0.3534002570714651,-0.9023621,-0.280304146,C0
0.6189635761464298,-0.833201334,-0.392310595,C0
0.654995123862024,-0.888949185,-0.477039593,C0
0.47921661576242014,-1.105398782,-0.624562811,C0
0.6393426249397156,-0.864884018,-0.531843595,C0
0.4541384802748629,-1.039784555,-0.663270166,C0
0.32824175640535724,-0.825652097,-0.663398453,C0
0.6976900242775752,-0.997714166,-0.405195822,C0
0.4294531058806359,-0.619699631,-0.735819022,C0
0.28875535580188877,-1.211242887,-0.62853602,C0
0.7107214758010872,-0.755082424,-0.633788547,C0
0.590747547391237,-0.708199041,-1.276503854,C0
0.5912962275504743,-0.92594061,-1.025957791,C0
0.9228143207351334,-0.83969875,-0.879031984,C0
0.574196145307797,-1.175973453,-0.852257875,C0
0.37230336168248673,-0.782117752,-0.965950688,C0
0.6566893803761052,-0.852678059,-0.976277378,C0
0.4189985824188038,-0.775487271,-0.52155598,C0
0.828018250461771,-0.972963119,-0.743171134,C0
0.989442119851383,-0.514258655,-0.777559361,C0
0.6100967212998459,-0.744858328,-0.698963888,C0
0.8655728803193425,-1.043895269,-0.897241766,C0
0.7687006246401236,-0.808661439,-0.703404599,C0
0.8075042933182172,-0.647202735,-0.984354901,C0
0.7612453120049669,-0.748968978,-0.614521508,C0
0.5642037013087267,-1.05902464,-0.966969134,C0
1.1995504993777029,-0.932048114,-0.505951474,C0
0.5656388845823943,-0.912144316,-0.890501716,C0
0.553016873640824,-0.534320482,-0.929267374,C0
0.7122818617294253,-0.898892376,-0.465767558,C0
0.5586935058301095,-0.799840447,-1.15671508,C0
0.6794267371841292,-0.952683867,-0.990437174,C0
0.8677285261965991,-0.904253133,-1.097049226,C0
0.6475504220868689,-0.613897537,-0.87217567,C0
0.5438187064672982,-0.83198474,-0.740965616,C0
0.7786670219283139,-0.74873045,-1.011824296,C0
1.3222509977168277,-0.673986737,-1.012339154,C0
0.7135132055380378,-0.48688012,-0.804233643,C0
0.7139914369658156,-0.734533928,-1.145713967,C0
0.8890032591645786,-0.612142122,-0.870920559,C0
0.8778413957513863,-0.55634323,-1.27115973,C0
1.156716466140758,-0.872390135,-1.142883094,C0
1.1331886045829949,-1.274834105,-0.846219378,C0
1.2631977692473848,-0.870441491,-0.953631413,C0
1.1005309673571426,-0.596609026,-0.888937005,C0
0.8597603097562829,-0.981280592,-0.720740735,C0
1.1414384008111433,-0.419397524,-0.975081348,C0
0.8166113035883598,-0.339555513,-0.729273998,C0
1.3490981139008382,-0.687025876,-1.293998974,C0
0.9442629801445398,-0.183973543,-1.049992106,C0
1.0391145613128927,-0.916399384,-1.296627069,C0
1.5224323850691628,-0.369026229,-0.940082103,C0
1.2941121078389666,-0.873403084,-0.721584559,C0
1.3544558070588215,-0.51013291,-1.069135949,C0
1.4732357826215086,-0.766296133,-1.116754761,C0
1.0670670430730573,-0.463747417,-1.293904219,C0
1.0452180918965774,-0.420585986,-1.035562249,C0
1.1498847680911108,-0.590613395,-1.027197485,C0
1.1596287945392192,-0.535515823,-1.266395763,C0
1.211935557655053,-0.429948337,-0.787095133,C0
1.5360845127540173,-0.391351326,-0.88689712,C0
1.3478198430083779,-0.363223296,-0.680923386,C0
1.2589522549901722,-0.692468155,-0.816136926,C0
1.2691103962463797,-0.336313977,-0.538651033,C0
1.2875935093707347,-0.537274023,-0.731199451,C0
1.3405763933848032,-0.250150895,-0.60230642,C0
1.3124056279576615,-0.439686877,-0.795412468,C0
1.3322122273185082,-0.415323301,-0.672407812,C0
1.392040174292055,-0.308075486,-0.487292962,C0
1.6262870544697323,-0.49256944,-1.083043539,C0
1.2390230664657003,-0.345219721,-0.901674297,C0
1.3375601699797324,-0.220287005,-0.627590876,C0
1.3404315948889316,-0.313236232,-0.662730414,C0
1.317913775850832,-0.592315209,-0.578610412,C0
1.2895366322979975,-0.338086024,-0.620286726,C0
1.2626662926849408,-0.423057824,-0.479640117,C0
1.368122725985329,-0.273964919,-0.512464298,C0
1.108833625984808,-0.337473313,-0.571840179,C0
1.7686486050031132,-0.346182169,-0.656256687,C0
1.4699586385998202,-0.415547565,-0.418249672,C0
1.2355463379483145,-0.792145362,-0.766407961,C0
1.191687141368289,-0.461181813,-0.509553135,C0
1.3840883540884863,-0.222510935,-0.418968804,C0
1.5013968921706278,-0.424389647,-0.585258898,C0
1.558355565451788,-0.239536856,-0.39645506,C0
1.4520167328479943,-0.565674378,-0.321028588,C0
1.3871013083418962,-0.515798144,-0.380729523,C0
1.5594679764605863,-0.132857157,-0.491052339,C0
1.6259951783954891,-0.205673088,-0.247990917,C0
1.7469972205226296,-0.424596186,-0.128260436,C0
1.1242381180825884,-0.095238028,-0.330456643,C0
1.2900913854680982,-0.219225913,-0.312107708,C0
1.1687896848534038,-0.266313711,-0.280364153,C0
1.2929842509118743,0.054035667777476454,-0.150483307,C0
1.4272834814762427,-0.166773448,0.033417564844653525,C0
1.822239656215525,-0.073912532,-0.424274073,C0
1.1907311504161584,-0.244555694,0.09622975362341549,C0
1.6914625059355928,-0.099666228,-0.109996364,C0
1.3345884634826608,0.4780114376422354,-0.089239399,C0
1.091378824547872,-0.123066497,-0.267324414,C0
1.6204280811452452,-0.020748021,-0.126145322,C0
1.6250861506559227,0.05341889928227496,-0.194107388,C0
1.597849326882111,-0.009688966,0.01717710165782451,C0
1.5603687409051492,0.12341157490692725,-0.194534141,C0
1.777735239235482,0.08726419741378719,-0.123581815,C0
-1.828018707,-1.138931529,0.33724684100106406,C1
-1.258619904,-0.9056752,0.12045772714563291,C1
-1.416574301,-0.711232939,-0.258119499,C1
-1.215633629,-1.260788317,-0.123327869,C1
-1.500081041,-1.055265764,-0.242234598,C1
-1.390422324,-0.983630817,-0.131468917,C1
-1.549463232,-1.252411318,-0.277085355,C1
-1.663485163,-0.93889929,-0.009014202,C1
-1.913038374,-1.134656109,-0.094679729,C1
-1.579501197,-0.664169008,-0.25304392,C1
-1.671051186,-0.852352237,-0.463467288,C1
-1.442238272,-0.966916359,-0.273128588,C1
-1.657739919,-0.95466275,-0.59356422,C1
-1.291670263,-0.774838933,-0.420764903,C1
-1.160736951,-1.262278622,-0.362270364,C1
-1.132673797,-0.959450091,-0.675170226,C1
-1.128416089,-0.907143782,-0.370313931,C1
-1.127205925,-0.310771327,-0.563043484,C1
-1.598884567,-0.779555187,-0.586632608,C1
-1.405060546,-0.566059476,-0.511991753,C1
-1.587662792,-1.10639235,-0.083842612,C1
-1.355528473,-0.74308555,-0.548914818,C1
-1.668037963,-0.671900819,-0.450578882,C1
